,busno,busid,stationid,stationnm,y,x,count
4057,261,3026100.0,06131,의릉입구,127.062176362,37.6034852714,4
4058,261,3026100.0,08216,한국예술종합학교,127.062102185,37.6055370846,4
4059,261,3026100.0,08214,석관동새마을금고,127.060773958,37.6073291356,4
4060,261,3026100.0,08212,석관시장,127.059235883,37.6088158085,4
4061,261,3026100.0,08210,돌곶이역,127.056898661,37.6110768816,2
4062,261,3026100.0,08208,장위2동주민센터,127.055753204,37.6121884667,2
4063,261,3026100.0,08206,장위동원천주유소,127.05297413,37.6146307869,2
4064,261,3026100.0,08204,하나은행장위동지점,127.050113989,37.6163936572,2
4065,261,3026100.0,08221,장위1동새마을금고,127.049858387,37.6170001955,5
4066,261,3026100.0,08219,국민은행장위1동지점,127.051820112,37.6182608689,5
4067,261,3026100.0,08217,광운초교,127.053745635,37.6194962955,5
4068,261,3026100.0,11468,벼루말교,127.055225226,37.6196650162,4
4069,261,3026100.0,11333,광운중학교,127.056305406,37.6189553524,4
4070,261,3026100.0,11285,광운대학교,127.058601352,37.6200562607,3
4071,261,3026100.0,11286,월계삼거리,127.060007029,37.6226677969,3
4072,261,3026100.0,11278,광운대역,127.061608853,37.6226011923,4
4073,261,3026100.0,11281,월계현대아파트,127.063289655,37.6194843541,4
4074,261,3026100.0,11476,물류센타,127.064031834,37.6170537289,4
4075,261,3026100.0,08333,석계역,127.06535984,37.613606351,1
4076,261,3026100.0,08342,상진운수종점,127.064644306,37.6113981849,2
4077,262,3026200.0,07451,당너머,127.107670566,37.6126490182,4
4078,262,3026200.0,07453,우디안아파트220동앞,127.112721588,37.6158044062,4
4079,262,3026200.0,07455,새솔초등학교입구,127.109642131,37.6169390696,4
4080,262,3026200.0,07448,중랑경찰서후문,127.104342987,37.619383109,3
4081,262,3026200.0,07299,새우개마을,127.103338566,37.6180278611,3
4082,262,3026200.0,07438,신내차량사업소입구,127.10186655,37.6126730935,3
4083,262,3026200.0,07336,동서울교회,127.105257509,37.6115852113,3
4084,262,3026200.0,07334,양원리,127.106287788,37.6088603066,3
4085,262,3026200.0,07246,사가정역,127.087742693,37.5808589253,6
4086,262,3026200.0,07244,면목두산아파트2차,127.084847847,37.5811079401,6
4087,262,3026200.0,07241,면목두산아파트4.5단지,127.080911739,37.578609277,2
4088,262,3026200.0,07121,면목119안전센터,127.079908832,37.5735215001,3
4089,262,3026200.0,06235,국민은행장안동지점,127.073362826,37.5723101772,3
4090,262,3026200.0,06234,장안사거리,127.070494258,37.5725146704,3
4091,262,3026200.0,06233,장안지구대,127.067972101,37.572717994,3
4092,262,3026200.0,06231,촬영소사거리.세양청마루아파트앞,127.065447622,37.5728708038,3
4093,262,3026200.0,06228,답십리2동한양아파트앞,127.061237315,37.5729091064,3
4094,262,3026200.0,06226,한양아파트.청솔우성아파트후문,127.058758015,37.5729536188,3
4095,262,3026200.0,06206,SK주유소,127.05568681,37.57630176,6
4096,262,3026200.0,06204,동대문중학교,127.053609373,37.5748501629,6
4097,262,3026200.0,06220,한성실업앞,127.050544387,37.5744541337,4
4098,262,3026200.0,06218,전농시장앞,127.048335267,37.5757174876,4
4099,262,3026200.0,06216,성바오로병원앞,127.043204834,37.5785633193,4
4100,262,3026200.0,03345,서울역공항철도4번출구.국립극단,126.968846751,37.5530779085,1
4101,262,3026200.0,03125,서계동,126.969221961,37.5516704971,1
4102,262,3026200.0,03127,청파동,126.96986263,37.548679027,1
4103,262,3026200.0,03129,숙대입구역.청파동주민센터,126.970263435,37.5454135586,1
4104,262,3026200.0,03302,원효로풍전아파트,126.954513561,37.5323687724,2
4105,262,3026200.0,03300,원효2동산호아파트,126.950827769,37.5331088986,2
4106,262,3026200.0,03297,청암동강변삼성아파트,126.948243481,37.5346144293,3
4107,262,3026200.0,19141,여의도중학교,126.935755653,37.524273603,4
4108,262,3026200.0,03298,청암동강변삼성아파트,126.949317747,37.5339679073,4
4109,262,3026200.0,03299,원효2동산호아파트,126.950541556,37.5330177683,3
4110,262,3026200.0,03301,현대자동차써비스,126.953505588,37.5320520946,4
4111,262,3026200.0,06217,성바오로병원앞,127.043488732,37.5780739228,3
4112,262,3026200.0,06219,전농시장앞,127.047118427,37.5760847235,3
4113,262,3026200.0,06221,한성실업앞,127.051186986,37.5737870493,3
4114,262,3026200.0,06232,장안지구대,127.068105463,37.5724683148,3
4115,262,3026200.0,06236,국민은행장안동지점,127.074118791,37.5720249601,4
4116,262,3026200.0,07123,늘푸른동아아파트,127.080357186,37.5724984572,3
4117,262,3026200.0,07122,경남아너스빌아파트앞,127.080154687,37.5747495207,3
4118,262,3026200.0,07240,면목두산아파트4.5단지,127.081345271,37.5785152657,2
4119,262,3026200.0,07245,면목두산아파트2차,127.084437838,37.5809856858,6
4120,262,3026200.0,07247,사가정역,127.087647411,37.5807103162,6
4121,262,3026200.0,07325,망우동고개,127.108359759,37.6012829905,2
4122,262,3026200.0,07328,망우동금호어울림아파트,127.108090642,37.6023627391,2
4123,262,3026200.0,07330,서울특별시북부병원,127.107223137,37.6039665633,2
4124,262,3026200.0,07332,양원역입구,127.106301327,37.6056398133,2
4125,262,3026200.0,07333,양원리,127.106436136,37.6088385468,3
4126,262,3026200.0,07335,동서울교회,127.105163691,37.6117249631,3
4127,262,3026200.0,07440,신내역1번출구,127.102071784,37.6128279028,3
4128,262,3026200.0,07300,신내능마을,127.101659296,37.6143619055,3
4129,262,3026200.0,07298,중랑경찰서후문,127.104996746,37.6194690332,3
4130,262,3026200.0,07456,새솔초등학교,127.108520124,37.617339287,4
4131,262,3026200.0,07454,우디안아파트222동앞,127.110883008,37.616499082,4
4132,262,3026200.0,07452,우디안아파트220동앞,127.112666824,37.6155449461,4
4133,262,3026200.0,07450,당너머,127.107834854,37.6126795051,4
4134,270,3027000.0,06016,청량리역환승센타,127.046077139,37.5802508767,3
4135,270,3027000.0,07004,상봉역.중랑우체국,127.082916414,37.5955510652,4
4136,270,3027000.0,07002,망우역.상봉터미널,127.090349977,37.597507277,8
4137,270,3027000.0,07008,망우역.망우지구대,127.094871074,37.5985580019,8
4138,270,3027000.0,07010,우림시장.망우사거리,127.097909367,37.5992565666,6
4139,270,3027000.0,07012,금란교회,127.103376339,37.6003070779,3
4140,270,3027000.0,07014,동부제일병원,127.107750371,37.6004437354,2
4141,270,3027000.0,07424,해모로아파트앞,127.111425317,37.6018793589,1
4142,270,3027000.0,07420,서울특별시북부병원,127.10893148,37.60501927,1
4143,270,3027000.0,07421,양원역,127.107524281,37.6062415321,1
4144,270,3027000.0,07331,양원역입구,127.106194719,37.6055398887,3
4145,270,3027000.0,07329,경남아파트,127.107113074,37.6038260938,3
4146,270,3027000.0,07327,망우금호어울림아파트,127.108048295,37.6020564084,3
4147,270,3027000.0,07143,망우동고개,127.107144794,37.6006722617,3
4148,270,3027000.0,07011,금란교회,127.104034542,37.6004524757,3
4149,270,3027000.0,07009,우림시장.망우사거리,127.098839536,37.5995396337,5
4150,270,3027000.0,07007,망우역.망우지구대,127.095565636,37.5988214602,8
4151,270,3027000.0,07001,망우역.상봉터미널,127.091138581,37.5978283589,7
4152,271,3027100.0,07195,용마문화복지센터,127.095348159,37.5863676957,4
4153,271,3027100.0,07194,서일대학교,127.096804436,37.5890787882,4
4154,271,3027100.0,07191,망우3동주민센터,127.098268742,37.5917862504,3
4155,271,3027100.0,07189,용마공원입구,127.099360771,37.5937857519,3
4156,271,3027100.0,07165,우림시장,127.099149021,37.5955034035,2
4157,271,3027100.0,07163,봉우재고개,127.097304869,37.5951120639,2
4158,271,3027100.0,07161,혜원여중고입구,127.095356504,37.5946838351,2
4159,271,3027100.0,07159,상봉터미널입구,127.093501067,37.594291544,2
4160,271,3027100.0,07153,상봉2동주민센터,127.084309088,37.5923169746,1
4161,271,3027100.0,07151,금성시장,127.081299562,37.5916630934,1
4162,271,3027100.0,07149,KT중랑지점,127.078259265,37.5907703674,1
4163,271,3027100.0,07147,중랑초등학교,127.07438636,37.5894897212,1
4164,271,3027100.0,07145,서울우유앞,127.073167585,37.5914485486,2
4165,271,3027100.0,01197,종로5가,126.999055839,37.5709588026,5
4166,271,3027100.0,14219,합정역,126.915618571,37.5510604493,2
4167,271,3027100.0,14244,합정역,126.91294337,37.5507674538,4
4168,271,3027100.0,14247,성산초등학교입구,126.912252427,37.5531728646,4
4169,271,3027100.0,14248,기업은행서교동지점(최규하대통령가옥),126.911463899,37.5547915422,4
4170,271,3027100.0,14251,성산시장입구,126.908943275,37.5575911259,4
4171,271,3027100.0,14252,망원동,126.906364689,37.5604275533,2
4172,271,3027100.0,14101,마포구청.성산자동차검사소,126.90239145,37.5648991623,3
4173,271,3027100.0,14115,월드컵공원입구,126.892736058,37.568480736,8
4174,271,3027100.0,14292,월드컵파크3단지후문,126.889750234,37.5711992821,7
4175,271,3027100.0,14118,월드컵파크2단지,126.890290961,37.5753384971,7
4176,271,3027100.0,14108,월드컵파크3단지.난지천공원,126.888129359,37.572526867,7
4177,271,3027100.0,14332,난지천공원주차장입구,126.892543107,37.5680426299,6
4178,271,3027100.0,14253,마포구청역입구,126.905724939,37.5605946475,2
4179,271,3027100.0,14250,성산시장입구,126.908517773,37.5575205117,4
4180,271,3027100.0,14249,기업은행서교동지점(최규하대통령가옥),126.910895621,37.5548695099,4
4181,271,3027100.0,14246,성산초등학교입구,126.911867659,37.5531302266,5
4182,271,3027100.0,14245,합정역,126.912582362,37.5507419564,5
4183,271,3027100.0,14220,합정역,126.915307151,37.5502177028,2
4184,271,3027100.0,07144,서울우유앞,127.072844011,37.5917470091,2
4185,271,3027100.0,07146,중랑초등학교,127.074089391,37.5891988563,1
4186,271,3027100.0,07148,KT중랑지사,127.077417416,37.5903014553,1
4187,271,3027100.0,07150,KT중랑지점사거리,127.080896048,37.5913119461,1
4188,271,3027100.0,07152,상봉2동주민센터,127.083692645,37.5919497692,1
4189,271,3027100.0,07154,면목6거리,127.087677451,37.5928074159,2
4190,271,3027100.0,07156,혜원목욕탕,127.090141065,37.5933092685,2
4191,271,3027100.0,07158,상봉터미널입구,127.092369173,37.5938175618,1
4192,271,3027100.0,07160,혜원여중고입구,127.095107008,37.594402897,2
4193,271,3027100.0,07162,봉우재고개,127.097788264,37.5949882154,2
4194,271,3027100.0,07164,우림시장,127.099606351,37.5953660531,2
4195,271,3027100.0,07190,용마공원입구,127.099354683,37.594317399,3
4196,271,3027100.0,07192,망우3동주민센터,127.097704163,37.5912947248,3
4197,271,3027100.0,07193,서일대학교,127.096802901,37.5896419699,4
4198,271,3027100.0,07196,용마문화복지센터,127.095222965,37.5867552651,4
4199,272,3027200.0,07183,방약국앞,127.085849417,37.5757745627,6
4200,272,3027200.0,07181,면남초등학교,127.086324829,37.5786342777,6
4201,272,3027200.0,07178,지하철7호선사가정역,127.088225123,37.579981805,6
4202,272,3027200.0,07176,면목우체국.녹색병원,127.088717836,37.5820548439,6
4203,272,3027200.0,07174,면동초등학교,127.088454362,37.5842573049,6
4204,272,3027200.0,07172,면목본동주민센터,127.088176499,37.5867535303,6
4205,272,3027200.0,07171,지하철7호선면목역,127.087522575,37.5891662321,5
4206,272,3027200.0,07168,면목초등학교,127.086972516,37.5913436689,5
4207,272,3027200.0,07003,상봉역.중랑우체국,127.083762746,37.5958946832,6
4208,272,3027200.0,07005,중랑역.동부시장,127.076166491,37.5939832153,9
4209,272,3027200.0,06009,중랑교,127.067703997,37.5916996082,11
4210,272,3027200.0,06011,삼육서울병원,127.060691639,37.5896516431,11
4211,272,3027200.0,06013,시조사삼거리,127.05704916,37.588633427,11
4212,272,3027200.0,06014,떡전교사거리.동대문노인복지관,127.052109473,37.5864983273,14
4213,272,3027200.0,08184,보문동주민센터,127.022730353,37.5794268753,3
4214,272,3027200.0,08182,브라운호텔,127.021115522,37.582398971,3
4215,272,3027200.0,08180,보문역,127.019989481,37.5844887946,3
4216,272,3027200.0,01172,창덕궁,126.988600024,37.5774623333,7
4217,272,3027200.0,01131,안국역.종로경찰서.인사동,126.984071592,37.5760056461,3
4218,272,3027200.0,13261,서대문종합사회복지관,126.920143713,37.5709633371,1
4219,272,3027200.0,13204,연가교,126.922182071,37.5725614324,1
4220,272,3027200.0,13209,남가좌현대아파트,126.921859222,37.5749175727,1
4221,272,3027200.0,13191,명지대사거리,126.920645539,37.5770712714,3
4222,272,3027200.0,13230,명지대사거리제일은행앞,126.922080777,37.5774218506,5
4223,272,3027200.0,13228,백련시장,126.924930132,37.5766469567,5
4224,272,3027200.0,13262,홍남교백련시장입구,126.925183968,37.5752855695,1
4225,272,3027200.0,13256,연가교,126.921741704,37.5725386141,1
4226,272,3027200.0,13260,서대문종합사회복지관,126.920024527,37.5712597156,1
4227,272,3027200.0,01200,안국역.종로경찰서.인사동,126.984242596,37.5757849018,6
4228,272,3027200.0,01199,창덕궁,126.987877733,37.5771946373,7
4229,272,3027200.0,01224,창경궁,126.996871714,37.5788279947,4
4230,272,3027200.0,01227,명륜동2가.성균관대입구,126.999398762,37.5833334862,4
4231,272,3027200.0,08179,보문역,127.018920943,37.5858514183,5
4232,272,3027200.0,08181,브라운호텔,127.020796223,37.5823963245,4
4233,272,3027200.0,08183,보문동주민센터,127.021650609,37.5807706041,4
4234,272,3027200.0,06117,휘경동입구,127.055216263,37.5876214744,10
4235,272,3027200.0,06012,삼육서울병원,127.062067722,37.5899572977,11
4236,272,3027200.0,06010,중랑교,127.066923473,37.5913657495,11
4237,272,3027200.0,07006,중랑역.동부시장,127.075097074,37.5935865206,9
4238,272,3027200.0,07128,한샘교회,127.082395232,37.5953234549,1
4239,272,3027200.0,07167,지하철7호선상봉역,127.085939656,37.5941972708,5
4240,272,3027200.0,07169,면목초등학교,127.086678045,37.5913024354,5
4241,272,3027200.0,07170,지하철7호선면목역,127.087240577,37.5891321995,5
4242,272,3027200.0,07173,면목본동주민센터,127.088098087,37.5865148002,6
4243,272,3027200.0,07175,면동초등학교,127.088359956,37.5848547979,6
4244,272,3027200.0,07177,면목우체국.녹색병원,127.088462742,37.5827272484,6
4245,272,3027200.0,07179,지하철7호선사가정역,127.08843379,37.5812242521,6
4246,272,3027200.0,07180,면목시장,127.087650693,37.5796470274,6
4247,272,3027200.0,07182,면남초등학교,127.08601544,37.5783758906,6
4248,272,3027200.0,07184,방약국앞,127.085773858,37.5760323296,6
4249,273,3027300.0,07418,중랑공영차고지,127.103897347,37.6133669608,12
4250,273,3027300.0,07338,중랑공영차고지,127.101955243,37.6137525168,10
4251,273,3027300.0,07303,신내교회.신내데시앙아파트,127.101015256,37.6105382531,5
4252,273,3027300.0,07269,동성프라자앞,127.097185441,37.6077715316,3
4253,273,3027300.0,07267,중랑구청,127.094282177,37.6066394193,3
4254,273,3027300.0,07265,신현중학교,127.091685586,37.605219551,3
4255,273,3027300.0,07263,엘지아파트앞,127.090098686,37.6041818205,3
4256,273,3027300.0,07261,쌍용아파트신내테크노타운앞,127.087963834,37.6032877509,3
4257,273,3027300.0,07259,이화연립경동제일교회앞,127.084996551,37.6023518938,3
4258,273,3027300.0,07257,중흥초등학교,127.082731936,37.6017894225,3
4259,273,3027300.0,07255,지하철7호선중화역2번출구,127.080683044,37.6016944246,3
4260,273,3027300.0,07253,지하철7호선중화역3번출구,127.079108758,37.6016585457,3
4261,273,3027300.0,07251,중화2동주민센터,127.076766597,37.6016159391,3
4262,273,3027300.0,06254,이문동현대아파트앞,127.071077436,37.6012419468,3
4263,273,3027300.0,06301,이문동쌍용아파트,127.068979987,37.5988156622,2
4264,273,3027300.0,06134,이문동삼익아파트,127.068213913,37.5945485558,3
4265,273,3027300.0,06318,종로사약국,127.065305772,37.5945213658,1
4266,273,3027300.0,06294,외대역앞,127.061360475,37.5960661454,1
4267,273,3027300.0,06126,외대앞,127.059605934,37.5956282146,5
4268,273,3027300.0,06124,경희중고,127.057905276,37.5930906959,5
4269,273,3027300.0,06122,회기시장,127.05663893,37.5912026288,5
4270,273,3027300.0,06271,경희대입구,127.052862637,37.5915413875,2
4271,273,3027300.0,06273,농촌경제연구원,127.049452997,37.591559986,2
4272,273,3027300.0,06274,한국과학기술원.홍릉초등학교,127.046615293,37.5917008095,2
4273,273,3027300.0,06276,국방연구원,127.041035771,37.5913685771,2
4274,273,3027300.0,08156,고대앞,127.034810815,37.5885636852,6
4275,273,3027300.0,08302,안암전철역,127.030275981,37.5863644753,2
